,hid,bid,state,uid,pid,text,speaker_position,is_legislator,is_committee_member,relative_position,word_count,mentions_speakers,mentions_bills,has_bill_action,has_presentation_cue,has_vote_cue,has_disposition_cue,has_motion_cue,is_transition,stage_label
85,52054,CA_201720180AB677,CA,12,2998,the motion is do pass and refer to the committee on appropriations talamantes eggman aye talamantes eggman aye lackey aye lackey aye burke aye burke aye flora flora aye frazier aye frazier aye medina medina aye quirk silva aye quirk silva aye,SECRETARY,0,0,0.8571428571428571,0.05191256830601093,0,0,0,0,1,0,1,0,
86,52054,CA_201720180AB677,CA,13,7,thank you colleagues,LEGISLATOR,1,0,0.9285714285714286,0.004098360655737705,0,0,0,0,0,0,0,0,
87,52054,CA_201720180AB677,CA,14,165448,thank you very much the bill is out next we have ms caballero on 822 talking about preferences for california ag on california ag day,CHAIRMAN,1,1,1.0,0.03415300546448088,0,0,0,0,0,1,0,0,
88,52054,CA_201720180AB12,CA,0,2998,quirk silva aye,SECRETARY,0,0,0.0,0.002758620689655172,0,0,0,0,0,0,0,0,
89,52054,CA_201720180AB12,CA,1,165448,okay thank you very much the rules are adopted and i see our first author here with ab 12 the very ambitious mr cooley,CHAIRMAN,1,1,0.024390243902439025,0.03310344827586207,0,1,0,0,0,0,0,0,
90,52054,CA_201720180AB12,CA,2,45,well good morning colleagues it s a pleasure to be with you this morning on this rainy morning took me an hour and a quarter to come 16 miles here in sacramento today and yeah i m delighted to bring before you ab 12 this is a bill that actually has a pedigree in a sense that in 2011 the number one priority of the senate democratic caucus was conducting a top to bottom review of state regulations for those which were duplicative outdated inconsistent and so this idea actually relates to what was formerly a top priority of the democratic caucus not so long ago i think the bill is an outstanding bill we meet in our chambers in this building we have our motto on the wall in front of us each day due to the legislature to pass just laws and just laws are those which among other things are apt for their intended purpose they re not over broad they re not reckless and this bill simply deals with the notion that as time passes the statutes we have passed and the way they have been implemented in the past by the regulatory process the administrative branch of government can cause issues to arise where they are duplicative inconsistent outdated and so this bill simply charges the executive branch of government with conducting a one time review looking for duplicative outdated inconsistent regulation so it really is a part of our umbrella as executive branch of government to ensure that just laws are in place and that the people of california seperate of these rules to our statutes and regulations are subject to apt rules i view this bill as sort of an just a continuing of working out of the administrative reforms of jerry brown he signed the original office of administrative law statute in 1982 that law provides for at the adoption of a regulation at the very start that it is subject to over review by the office of administrative law for seven criteria set in statute consistency clarity there s an array of criteria that they apply and so this is dealing with regulations not new ones but long settled ones and i will say that i thought the original senate approach to this issue was particularly aggressive because it would have required it all to be done within 180 days it was a very aggressive time table and that would have been i felt highly disruptive to the agencies involved so this is not in that sense an ambitious bill because it s simply opens up you should do it it s a part of your responsibility as the executive branch of government and it affords them time to do it it doesn t make it a crash review effort and it contemplates that each agency will simply be looking at their own regulations that would be what would be expected they re not needing to look at what other regulations to have so they deal with that body of regulatory matter which is most familiar to them it does provide that if an agency is aware of possible conflict with another agency they are of course encouraged to communicate that but it does not require anyone sitting in any agency silo to feel the burden is on them to scan all 13 000 pages of state government regulations their task on this is to focus on their own and the only way in which it opens up this process is to provide that there should be a public hearing at least one conducted where they invite anyone who wants to offer that there is a duplicative outdated inconsistent regulation that they could get input on that but it s still up to them to look for the updates that they would bring forward and it also provides and is not intended to weaken or undermine any facet of the law this actually reflects reforms this language is in part taken from a bill the senate adopted also in 2011 sb 617 dealing with regulatory reform and those reforms also were not intended to undermine existing law and this bill picks that up so here to testify in support are jarrell cook associate policy director of the california manufacturers and technology association and mr bill goser who is former director of the office of administrative law so gerald,LEGISLATOR,1,0,0.04878048780487805,1.0,0,1,0,1,0,0,0,0,
91,52054,CA_201720180AB12,CA,3,165448,please,CHAIRMAN,1,1,0.07317073170731707,0.001379310344827586,0,0,0,0,0,0,0,0,
92,52054,CA_201720180AB12,CA,4,101828,thank you to assemblymember cooley and to the new members of the committee my name is jarrell cook and i m here on behalf of the california manufacturers and technology association in support of ab 12 thank you good governance and being regulated well is critical to manufacturers producer s and service providers across all the sectors of the state and which is why we have identified ab 12 as one of our key manufacturing votes for growing the economy and building california s middle class the look back mechanism that ab 12 creates is a common sense approach to good governance that has enjoyed bipartisan support from public policy experts economists and lawmakers at the state and federal level here in california in 2011 the little hoover commission endorsed the look back mechanism as one of it s recommendations to improve the california rule making process at the federal level again in 2011 then president barack obama embraced the look back mechanism in his executive order 13563 requiring federal agencies to conduct a retrospective review similar to what ab 12 would require as part of his administration s commitment to improving regulation and regulatory review and this is because good governance experts agree that one of the most effective ways to get effective regulation is to evaluate whether the rules we adopt are doing what we adopted them to do there s no reason to be afraid to ask if what we are doing is working by looking back california is both able to identify successful programs as a model for new regulation as well as identifying ineffective inconsistent contradictory outmoded regulation and alleviate the accumulation of regulation the burdens our businesses now more than ever california must be a leader in demonstrating how to govern well ab 12 is a key step in assuring that california s regulatory framework secures our policy goals ensures compliance and encourages entrepreneurship and investment and we respectfully request your support,NONLEGISLATOR,0,0,0.0975609756097561,0.44275862068965516,0,1,1,0,0,0,0,0,
93,52054,CA_201720180AB12,CA,5,165448,thank you next person speaking in support,CHAIRMAN,1,1,0.12195121951219512,0.009655172413793104,0,0,0,0,0,0,0,0,
94,52054,CA_201720180AB12,CA,6,101358,my name is bill gausewitz i m an attorney with the firm of greenberg traurig i have previously served in a variety of positions including as director of the office of administrative law the current version of the administrative procedure act was adopted in 1979 and has been changed substantially since then but one thing that has never been changed is that it does not contain any effective means for reviewing regulations after they re adopted regulations in california are subjected to substantial review as they are proposed and adopted and then they re largely forgotten there are a couple of provisions in the apa that create essentially ineffective they appear to call for look back but in practice they dont work in my legal practice i have here is just one example these are the regulations by the department of insurance governing the bail industry they were adopted in 1953 and then they were readopted in 1977 both before the current apa was even in place so they never even received the initial review that regulations received they ve been on the books without substantive change since then and i m not here to tell you that they re good or bad but what this bill would do is require the agency that adopted them and throughout the code of regulations other agencies that have regulations that are similar to review them and decide whether or not they still meet current needs and so i m available if anybody has any questions,NONLEGISLATOR,0,0,0.14634146341463414,0.3393103448275862,0,0,0,1,0,0,0,0,
